Template,Query,PCScore,SMILES
STB_C010_075,3460,0.4348,O=C(Nc1ccc2c(c1)CCCN2C(=O)c1cccs1)C(=O)NC1CCCCCC1
STB_C010_075,959,0.4347,O=C(NCc1ccc2c(c1)OCO2)N1CCN(S(=O)(=O)NC2CCCCC2)CC1
STB_C010_075,17901,0.4347,O=C(NCC(c1ccco1)[NH+]1CCCCC1)c1ccc(S(=O)(=O)N2CCCC2)cc1
STB_C010_075,4049,0.4347,O=C(CN1C(=O)C(=O)N(Cc2cccs2)C1=O)Nc1ccccc1N1CCCC1=O
STB_C010_075,13965,0.4347,O=C(CN1CCN(C(=O)Cc2nccs2)CC1)NCc1ccc2c(c1)OCCCO2
STB_C010_075,715,0.4347,O=C(Cc1ccccc1)Nc1nc(CC(=O)Nc2nc(c3ccco3)cs2)cs1
STB_C010_075,10533,0.4346,O=C(NC1CCCCC1)N1CCCN(C(=O)c2ccc(Oc3nccs3)cc2)CC1
STB_C010_075,4876,0.4346,O=C1CCN(C(=O)c2ccsc2)CCCC(c2nc(c3cnccn3)no2)CCN1
STB_C010_075,4874,0.4346,O=C1CCN(C(=O)c2cccs2)CCCC(c2nc(c3cnccn3)no2)CCN1
STB_C010_075,6028,0.4345,O=C(CSc1nnc(CC2CCS(=O)(=O)C2)[nH]1)Nc1cc2c(s1)CCCC2
STB_C010_075,11432,0.4345,O=C(CNCc1ccco1)c1ccn(c2cccc(S(=O)(=O)N3CCOCC3)c2)c1
STB_C010_075,13287,0.4344,O=C(NCCn1cc(c2ccco2)cn1)c1ccc(S(=O)(=O)N2CCOCC2)cc1
STB_C010_075,3685,0.4344,O=C(CCCCCN1C(=O)C2Cc3ccccc3CN2C1=O)NC1CCCCCCC1
STB_C010_075,3622,0.4343,O=C(CCc1nc(c2ccsc2)no1)NCCCN1CCN(c2ccccc2)CC1
STB_C010_075,17525,0.4343,O=C(NCc1cnn(C2CCS(=O)(=O)C2)c1)c1ccc(OCc2cscn2)cc1
STB_C010_075,9949,0.4343,O=C(CNC(=O)c1cnc(c2cccs2)s1)Nc1ccc(N2CCOCC2)cc1
STB_C010_075,10467,0.4343,O=C(CN1CCCC1c1ccc[nH]1)N1CCN(S(=O)(=O)C=Cc2ccccc2)CC1
STB_C010_075,17408,0.4343,O=C(C=Cc1ccc2c(c1)OCO2)Nc1nnc(SCC(=O)N2CCCCC2)s1
STB_C010_075,13278,0.4343,O=C(NCCc1nc(c2ccco2)c[nH]1)c1ccc(S(=O)(=O)N2CCOCC2)cc1
STB_C010_075,5688,0.4342,O=C(CN1CCN(C(=O)C2CCCN(C(=O)c3ccccc3)C2)CC1)N1CCCCC1
STB_C010_075,1554,0.4342,O=C(CSc1nnc(c2ccoc2)[nH]1)N(C1CCCCC1)C1CCS(=O)(=O)C1
STB_C010_075,5153,0.4342,O=C(CCc1nc(C2CCCN2C(=O)NCCc2ccccc2)no1)N1CCNCC1
STB_C010_075,16267,0.4342,O=C(NCCCc1ccccc1)N1CCN(c2cnn(C3CCS(=O)(=O)C3)c2)CC1
STB_C010_075,2936,0.4342,O=C(NCCC(=O)N1CCN(Cc2nc(c3ccccc3)no2)CC1)c1cccs1
STB_C010_075,14709,0.4342,O=C(CN1CCC(CCc2ccccc2)CC1)Nc1ccnn1C1CCS(=O)(=O)C1
STB_C010_075,5003,0.4341,O=C(COc1ccc(CCNC(=O)N2CCN(Cc3ccco3)CC2)cc1)NC1CC1
STB_C010_075,7480,0.4341,O=C(NCCSc1cn[nH]n1)c1coc(CN2CCN(Cc3ccccc3)CC2)n1
STB_C010_075,6207,0.4341,O=C(CNC(=O)c1ccc(NC(=O)c2ccco2)s1)Nc1ccc2c(c1)OCCO2
STB_C010_075,5823,0.4341,O=C(CCSc1n[nH]c(NN=Cc2ccccc2)n1)Nc1cc2c(s1)CCCC2
STB_C010_075,5826,0.4341,O=C(CCSc1nnc(NN=Cc2ccccc2)[nH]1)Nc1cc2c(s1)CCCC2
STB_C010_075,16297,0.4341,O=C(CCNS(=O)(=O)c1ccc(C2CCCCC2)cc1)NCc1nnc2n1CCC2
STB_C010_075,16411,0.4341,O=C(Cc1ccc(S(=O)(=O)N2CCCC2)s1)NCCCn1ccc2ccccc12
STB_C010_075,14704,0.434,O=C(NCCCN1CCCC1)C1CCN(C2=NS(=O)(=O)C(=C2)c2ccccc2)CC1
STB_C010_075,13959,0.434,O=C(c1cccc(NS(=O)(=O)c2c[nH]c(C(=O)N3CCCC3)c2)c1)N1CCCCC1
STB_C010_075,5085,0.434,O=C(Cc1csc(NC(=O)c2cccs2)n1)Nc1ccc(NC(=O)C2CC2)cc1
STB_C010_075,10634,0.434,O=C(CC1(CC(=O)N2CCN(c3cnccn3)CC2)CCCCC1)Nc1nccs1
STB_C010_075,18205,0.4339,O=C(Cc1ccc(S(=O)(=O)N2CCCC2)s1)NC1CCC(c2ccccc2)CC1
STB_C010_075,4693,0.4339,O=C(Cc1cnc(N2CCCCC2)s1)Nc1ccc(C(=O)OCc2cnoc2)cc1
STB_C010_075,17509,0.4339,O=C(c1nnc(c2csc(S(=O)(=O)NCCc3ccccc3)c2)o1)N1CCCC1
STB_C010_075,10500,0.4339,O=C(Nc1ccnn1C1CCCC1)C1CCN(S(=O)(=O)C=Cc2ccccc2)CC1
STB_C010_075,4136,0.4339,O=C(CN1CCCCCC1=O)OCC(=O)c1ccn(CC2COc3ccccc3O2)c1
STB_C010_075,10911,0.4339,O=C(Cn1cnnc1SCCc1ccccc1)Nc1nnc(C2CCCCC2)s1
STB_C010_075,15417,0.4339,O=C(CCC(=O)N1CCc2cc(S(=O)(=O)NCc3ccco3)ccc12)N1CCCC1
STB_C010_075,12161,0.4338,O=C(NCc1ccc2c(c1)OCO2)C(=O)NCC(c1ccsc1)N1CCCCCC1
STB_C010_075,1219,0.4338,O=C(Cc1cnc(N2CCCCC2)s1)Nc1ccc(C(=O)NCc2ccco2)cc1
STB_C010_075,17667,0.4338,O=C(CNC1=NS(=O)(=O)c2ccccc12)N1CCC(C(=O)N2CCCCCC2)CC1
STB_C010_075,1066,0.4338,O=C(CC1CCN(C(=O)c2cnc(c3ccccc3)s2)CC1)NCCc1cnoc1
STB_C010_075,14471,0.4338,O=C(NCCn1cc(c2ccsc2)cn1)c1ccc(S(=O)(=O)N2CCCC2)cc1
STB_C010_075,7410,0.4338,O=C(NCc1cnn(Cc2ccccc2)c1)c1cc(S(=O)(=O)N2CCCCC2)c[nH]1
STB_C010_075,12977,0.4338,O=C(NCCc1csc(c2ccccc2)n1)C1CSCN1C(=O)C1CCCCC1
STB_C010_075,2942,0.4338,O=C(CN1CCN(C(=O)c2csc(Nc3ccccc3)n2)CC1)NCc1ccco1
STB_C010_075,18232,0.4338,O=C(NCC1CCCCCC1)C1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1
STB_C010_075,14509,0.4337,O=C(CCN1C(=O)C2CCCCC2C1=O)Nc1nnc(SCc2ccccc2)s1
STB_C010_075,3988,0.4337,N=C1NCC(CCCCCCCc2ccccc2)CCN2CC3CC(C2)CN(CN1)C3
STB_C010_075,6633,0.4337,O=C(Nc1ccccc1)C1CCN(S(=O)(=O)c2cnoc2C=Cc2ccco2)CC1
STB_C010_075,10025,0.4337,O=C(CCN1C(=O)C2CC=CCC2C1=O)Nc1nnc(SCc2ccccc2)s1
STB_C010_075,8309,0.4336,O=C(CSc1nnc(c2ccccc2)[nH]1)N1CCC(C(=O)N2CCCCCC2)CC1
STB_C010_075,10362,0.4336,O=C(COc1ccc(C(=O)N2CCCN(c3nccs3)CC2)cc1)N1CCCCC1
STB_C010_075,6002,0.4336,O=C(NC1CCCCNC1=O)c1ccc(N2CCC(NCc3cccs3)CC2)cc1
STB_C010_075,1537,0.4335,O=C(NC1(c2ncon2)CCCCCC1)C1CCN(C(=O)CCc2ccccc2)CC1
STB_C010_075,6921,0.4335,O=C1c2ccccc2C(=O)N1CN1CCN(S(=O)(=O)C2CCS(=O)(=O)C2)CC1
STB_C010_075,7789,0.4335,O=C(NC1CCN(C(=O)c2ccco2)CC1)c1ccc(SCc2cscn2)cc1
STB_C010_075,3293,0.4335,O=C(Cc1ccccc1)Nc1ccnn1C1CCN(C(=O)CCN2CCCCO2)CC1
STB_C010_075,17279,0.4334,O=C(COC(=O)C1CCCN(S(=O)(=O)c2cccs2)C1)c1c[nH]c2ccccc12
STB_C010_075,15642,0.4334,O=C(CSc1nnc(CN2CCCCCC2=O)[nH]1)NCC1COc2ccccc2O1
STB_C010_075,14772,0.4334,O=C1NCC(CCC(=O)N2CCNCC2)N2CC(NC(=S)Nc3ccccc3)CC12
STB_C010_075,18001,0.4334,O=C(NCC[NH2+]C1CCCCC1)C1CCN(C(=O)c2cc3c(=O)[nH]cnc3s2)CC1
STB_C010_075,3288,0.4334,O=C(CCc1nc(CN2CCN(C(=O)Cc3ccccc3)CC2)no1)N1CCCCC1
STB_C010_075,6990,0.4334,O=C(CCc1nc(CN2CCN(C(=O)Cc3ccccc3)CC2)no1)N1CCOCC1
STB_C010_075,17986,0.4333,O=C(Cc1ccc(S(=O)(=O)N2CCCC2)s1)NCCCc1nc2ccccc2[nH]1
STB_C010_075,5782,0.4333,O=C(Cc1cnc(N2CCCC2)s1)Nc1ccc(C(=O)NCc2cccs2)cc1
STB_C010_075,8333,0.4333,O=C(CCC(=O)N1CCN(c2ccccc2)CC1)Nc1nnc(C2CCCCC2)s1
STB_C010_075,13978,0.4333,O=C(NCCC1=CCCCC1)c1nnc(c2ccc(S(=O)(=O)N3CCCC3)cc2)o1
STB_C010_075,14703,0.4332,O=C(NCCN1CCCCC1)C1CCN(C2=NS(=O)(=O)C(=C2)c2ccccc2)CC1
STB_C010_075,10635,0.4332,O=C(CCC(=O)N1CCN(c2ccccn2)CC1)Nc1nnc(C2CCCCC2)s1
STB_C010_075,15177,0.4332,O=C(COC(=O)CSc1ccc2c(c1)OCCO2)Nc1cc(c2ccco2)cs1
STB_C010_075,17894,0.4331,O=C(CS(=O)(=O)Cc1coc(c2ccccc2)n1)N1CCC([NH+]2CCCCC2)CC1
STB_C010_075,10638,0.4331,O=C(CNC(=O)N1CCN(c2ccccc2)CC1)Nc1nnc(C2CCCCC2)s1
STB_C010_075,15351,0.4331,O=C(Nc1nnc(SCC(=O)N2CCOCC2)s1)c1cc(c2ccccc2)on1
STB_C010_075,1779,0.4331,O=C(N=C1SC2=C(CCCC2)C1C(=O)NC1CCS(=O)(=O)C1)c1cccs1
STB_C010_075,14447,0.433,O=C(NCCN1CCN(C(=O)CSc2nc3ccccc3o2)CC1)c1cccs1
STB_C010_075,15290,0.433,O=C(COCc1nc(c2ccncc2)no1)NCC1(CN2CCOCC2)CCOCC1
STB_C010_075,15291,0.433,O=C(COCc1nc(c2cccnc2)no1)NCC1(CN2CCOCC2)CCOCC1
STB_C010_075,3341,0.433,O=C(CSc1nnc(C2CCS(=O)(=O)C2)[nH]1)Nc1cccn1CC1CCCO1
STB_C010_075,12531,0.433,O=C(CNC(=O)N1CCN(c2ccccn2)CC1)Nc1nnc(C2CCCCC2)s1
STB_C010_075,73,0.433,O=C(OCc1cc(=O)n2ccsc2n1)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
STB_C010_075,8584,0.433,O=C(COc1coc(CN2CCN(C(=O)c3ccco3)CC2)cc1=O)Nc1ccon1
STB_C010_075,5395,0.433,O=C(Nc1nccs1)C1CCCN1C(=O)C1CCCN(C(=O)Cc2ccccc2)C1
STB_C010_075,12808,0.433,O=C(Cn1c(c2cccs2)n[nH]c1=S)NCC1CN(Cc2ccccc2)CCO1
STB_C010_075,5145,0.4329,O=C(CC1CCOC2(CCN(C(=O)CCn3cnnn3)CC2)C1)NCc1ccccc1
STB_C010_075,13835,0.4329,O=C(CSC1CCCCN1)OCC(=O)c1ccn(CC2COc3ccccc3O2)c1
STB_C010_075,17449,0.4329,O=C(NCc1nnc(c2cccs2)o1)c1ccc(S(=O)(=O)N2CCCCC2)cc1
STB_C010_075,2844,0.4329,O=C(C[NH+]1CCC(C(=O)N2CCN(C(=O)c3ccco3)CC2)CC1)Nc1ccccc1
STB_C010_075,1679,0.4329,O=C(CCC(=O)N1CCCn2nccc12)NCCCN1CCN(c2ccccc2)CC1
STB_C010_075,5929,0.4328,O=C(OCCC1CCCCC1)C1CCCN(C(=O)c2csc(c3ccccc3)n2)C1
STB_C010_075,7934,0.4328,O=C(Cc1cnc(N2CCCCC2)s1)Nc1cccc(C(=O)Nc2nccs2)c1
STB_C010_075,3493,0.4328,O=C(Cc1ccccc1)N1CCN(C(=O)C2CCCN(C(=O)c3cccs3)C2)CC1
STB_C010_075,18247,0.4328,O=C(CSc1n[nH]c(NN=C2CCCCC2)n1)N(C1CCCCC1)C1CCCCC1
STB_C010_075,5047,0.4328,O=C(Cn1c(=O)sc2cc(S(=O)(=O)N3CCNCC3)ccc12)N1CCOCC1
STB_C010_075,3084,0.4328,O=C(Nc1nccs1)C1CCCN(S(=O)(=O)c2csc(c3ncon3)c2)C1
STB_C010_075,1517,0.4327,O=C(NCC(c1ccco1)N1CCN(c2ccccc2)CC1)C(=O)NC1CCCCC1
STB_C010_075,11024,0.4327,O=C1COc2ccc(C(=O)COC(=O)CCn3nc(c4cccs4)oc3=O)cc2N1
STB_C010_075,12183,0.4327,O=C(NCCCN1CCOCC1)c1ccc(C2SCC(=O)N2Cc2ccco2)cc1
STB_C010_075,1434,0.4326,O=S(=O)(c1cccs1)N1CCN(CCCOCc2ccc3c(c2)OCO3)CC1
STB_C010_075,8542,0.4326,O=C(NCC1([NH+]2CCCCC2)CCCCC1)C1CCN(C(=O)Nc2ccccc2)CC1
STB_C010_075,4592,0.4325,O=C(NCCN1CCN(C(=O)CN2C(=O)c3ccccc3C2=O)CC1)c1cccs1
STB_C010_075,3478,0.4325,O=C(NC1CC1)c1ccc(CN(C(=O)CCCNC(=O)c2cccs2)C2CC2)cc1
STB_C010_075,12445,0.4325,O=C(CN1CCN(C(=O)c2csc(Nc3ccccc3)n2)CC1)NCC1CCCO1
STB_C010_075,4593,0.4325,O=C(NCCN1CCN(C(=O)CN2C(=O)c3ccccc3C2=O)CC1)c1ccsc1
STB_C010_075,15136,0.4325,O=C(NN1C(=O)NC2(CCCCC2)C1=O)c1cc(S(=O)(=O)Nc2ccccc2)c[nH]1
STB_C010_075,6919,0.4325,O=C(Cn1c(=O)sc2cc(S(=O)(=O)N3CCOCC3)ccc12)N1CCOCC1
STB_C010_075,3888,0.4324,O=C(CCc1ccccc1)N1CCC(C(=O)N2CCN(Cc3cccs3)CC2)CC1
STB_C010_075,351,0.4324,O=C1CNC(=O)N1CN1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cn2)CC1
STB_C010_075,11917,0.4324,O=C(Cc1csc(NC(=O)Cc2cccs2)n1)NCC1COc2ccccc2O1
STB_C010_075,3092,0.4324,O=C(NCC1CCCCN1C(=O)Cc1csc(c2nnc[nH]2)n1)Nc1ccccc1
STB_C010_075,10966,0.4323,O=C1NC2CSC(CCCCC(=O)N3CCN(CC=Cc4ccccc4)CC3)C2N1
STB_C010_075,7904,0.4323,O=C(CSc1nnc(c2cccs2)[nH]1)Nc1ccccc1C(=O)NC1CCCC1
STB_C010_075,4200,0.4323,O=C(CN1C(=O)C2CC=CCC2C1=O)NCC(=O)Nc1ccc(N2CCOCC2)cc1
STB_C010_075,7911,0.4323,O=C(CSc1n[nH]c(c2cccs2)n1)Nc1ccccc1C(=O)NC1CCCC1
STB_C010_075,13038,0.4323,O=C(CN1C(=O)C(=O)N(Cc2cccs2)C1=O)NC(=O)Nc1ccc2c(c1)OCO2
STB_C010_075,8899,0.4323,O=C(NCc1cnn(C2CCS(=O)(=O)C2)c1)c1ccc(NC(=O)c2ccco2)cc1
STB_C010_075,1521,0.4322,O=C(NCCCN1CCN(c2ccccc2)CC1)C1CCN(C(=O)c2ccco2)CC1
STB_C010_075,5141,0.4322,O=C(CN1CCN(Cc2nc(c3ccccc3)no2)CC1)NC(=O)NC1CCCCC1
STB_C010_075,5732,0.4322,O=C(CCNC(=O)c1ccsc1)Nc1nc2c(s1)CN(Cc1ccccc1)CC2
STB_C010_075,3678,0.4321,O=C(Nc1cccc(C(=O)N2CCC(C(=O)N3CCCCC3)CC2)c1)C1CCCCC1
STB_C010_075,9011,0.4321,O=C(NCc1ccc2c(c1)OCO2)C(=O)NCc1ccc(C(=O)c2cccs2)s1
STB_C010_075,1220,0.43200000000000005,O=C(Cc1cnc(N2CCCCC2)s1)Nc1cccc(C(=O)NCc2ccco2)c1
STB_C010_075,15118,0.43200000000000005,O=C(CNCc1nnc(c2ccco2)o1)Nc1cccc(S(=O)(=O)N2CCCC2)c1
STB_C010_075,17996,0.43200000000000005,O=C(NCc1ccc(C[NH+]2CCCCC2)cc1)Nc1ccnn1C1CCS(=O)(=O)C1
STB_C010_075,10636,0.43200000000000005,O=C(Cc1ccccn1)N1CCCN(C(=O)Nc2nnc(C3CCCCC3)s2)CC1
STB_C010_075,6004,0.43200000000000005,O=C(CN1CCN(CC(=O)N2CCCC2c2cccs2)CC1)NCc1ccccc1
STB_C010_075,3087,0.43200000000000005,O=C(Nc1nccs1)C1CCCN(S(=O)(=O)c2cc(c3ncon3)cs2)C1
STB_C010_075,2128,0.4319,O=C(NCc1ncno1)C1CCN(C(=O)CCCN2C(=O)c3ccccc3C2=O)CC1
STB_C010_075,5006,0.4319,O=C(NC1CCN(C(=O)CCCN2C(=O)NC3(CCCC3)C2=O)CC1)c1ccccc1
STB_C010_075,4337,0.4319,O=C(CCn1cncc(c2ncno2)c1=O)NCC(c1ccco1)N1CCCCCC1
STB_C010_075,2922,0.4319,O=C(CCSc1n[nH]c(C=Cc2ccco2)n1)Nc1ccc(N2CCOCC2)cc1
STB_C010_075,11962,0.4319,O=C(COCc1nc(c2ccncc2)no1)NCC1(CN2CCCCC2)CCOCC1
STB_C010_075,1351,0.4318,O=C(Nc1nnc(c2ccsc2)o1)C1CCCN(S(=O)(=O)c2cccs2)C1
STB_C010_075,132,0.4318,O=C(COC(=O)c1cccc(NC(=O)c2ccco2)c1)Nc1cc2c(s1)CCCC2
STB_C010_075,14702,0.4318,O=C(NCC1CCN(C2CCSC2)CC1)C(=O)Nc1cccc(N2CCCC2=O)c1
STB_C010_075,6080,0.4317,O=C(C[NH+]1CCC(CCc2ccccc2)CC1)N1CCN(C(=O)c2cccs2)CC1
STB_C010_075,5369,0.4317,O=C(NCC1CCCCN1C(=O)c1ccc(NC(=O)C2CC2)s1)Nc1ccccc1
STB_C010_075,4692,0.4316,O=C(Cc1cnc(N2CCCCC2)s1)Nc1cccc(C(=O)OCc2ccno2)c1
STB_C010_075,4694,0.4316,O=C(Cc1cnc(N2CCCCC2)s1)Nc1cccc(C(=O)OCc2cnoc2)c1
STB_C010_075,10669,0.4316,O=C(OC1CCCCO1)C1CN(C(=O)CNCCCc2ccccc2)C2CCCCC12
STB_C010_075,1853,0.4316,O=C(COc1ccccc1)NCCc1nnc2n1CC[NH+](CCC1=CCCCC1)CC2
STB_C010_075,8349,0.4316,O=C(CN1CCN(CC(=O)N2CCCCC2)CC1)Nc1nc(c2ccccc2)cs1
STB_C010_075,3920,0.4316,O=C(NCCC1=CCCCC1)C(=O)NCC(c1ccc2c(c1)CCN2)[NH+]1CCCCC1
STB_C010_075,17275,0.4315,O=C(OCc1ncc(c2ccccc2)o1)C1CCN(S(=O)(=O)c2cccs2)CC1
STB_C010_075,6728,0.4315,O=C(Cc1cnc(N2CCCCC2)s1)Nc1cccc(C(=O)OCc2ncno2)c1
STB_C010_075,1823,0.4314,O=C(NCCCCCc1nc(c2cccs2)no1)C1CCN(c2ccccc2)CC1
STB_C010_075,7418,0.4314,O=C(Nc1ccccc1)c1nnc(C(=O)N2CCCC(C(=O)NC3CCCC3)C2)s1
STB_C010_075,14586,0.4313,O=C(CN1CCN(c2ncnc3sccc23)CC1)NC(=O)NCCc1cccs1
STB_C010_075,14755,0.4313,O=C(Cc1cccs1)Nc1nnc(SCC(=O)N2CCCc3ccccc23)s1
STB_C010_075,1627,0.4313,O=C(C=Cc1ccccc1)Nc1nc(CC(=O)Nc2nc3c(s2)CCCC3)cs1
STB_C010_075,3618,0.4312,O=C(NCCCCCc1nc(c2cccs2)no1)C1CCN(c2ccccn2)CC1
STB_C010_075,1493,0.4312,O=C(NCCC(=O)N1CC[NH+](Cc2ccc(c3ccccc3)s2)CC1)c1ccoc1
STB_C010_075,780,0.4312,O=C(Cc1csc(c2ccsc2)n1)Nc1ccc(NC(=O)Cn2cncn2)cc1
STB_C010_075,1494,0.4312,O=C(NCCC(=O)N1CC[NH+](Cc2ccc(c3ccccc3)s2)CC1)c1ccco1
STB_C010_075,15416,0.4312,O=C(NC1CCN(C(=O)c2ccoc2)CC1)c1cccc(S(=O)(=O)N2CCCC2)c1
STB_C010_075,8477,0.4312,O=C(CN1CC[NH+](Cc2cccs2)CC1)Nc1ccccc1C(=O)NC1CCCC1
STB_C010_075,15415,0.4312,O=C(NC1CCN(C(=O)c2ccco2)CC1)c1cccc(S(=O)(=O)N2CCCC2)c1
STB_C010_075,5844,0.4311,O=C(Cc1cccs1)N1CCC(COc2ccc(C(=O)N3CCCCC3)cc2)CC1
STB_C010_075,3300,0.4311,N=C(NC(CC1CCCCC1)C(=O)NCC(=O)c1nc2ccccc2o1)N1CCCC1
STB_C010_075,11963,0.4311,O=C(COCc1nc(c2cccnc2)no1)NCC1(CN2CCCCC2)CCOCC1
STB_C010_075,2985,0.4311,O=C(CCC1NC(=O)N(CCc2c[nH]c3ccccc23)C1=O)NCCc1nccs1
STB_C010_075,1507,0.4311,O=C(CCOc1ccccc1)Nc1ccnn1C1CCN(C(=O)CC2CCCC2)CC1
STB_C010_075,16119,0.431,O=C(C1CC1)N1CCN(C(=O)C2CCN(S(=O)(=O)C=Cc3ccccc3)CC2)CC1
STB_C010_075,18161,0.431,O=C(Nc1nc(CC(=O)N2CCN(Cc3cccs3)CC2)cs1)c1cccs1
STB_C010_075,8471,0.4309,O=C(CCNC(=O)N1CCC[NH+](Cc2ccccc2)CC1)N1CCc2sccc2C1
STB_C010_075,2431,0.4309,O=C(NCCN1C(=O)SC(=Cc2ccccc2)C1=O)c1csc(c2ccco2)n1
STB_C010_075,4802,0.4309,O=C(CCC1NC(=O)N(Cc2ccco2)C1=O)N1CC[NH+](CCc2ccccn2)CC1
STB_C010_075,16263,0.4309,O=C(CCn1nnc2cc(S(=O)(=O)N3CCCC3)ccc12)NCCC1=CCCCC1
STB_C010_075,10967,0.4309,O=C(NCCN1CCCCC1=O)C1CC[NH+](C2CCN(Cc3ccccn3)CC2)CC1
STB_C010_075,326,0.4309,O=C(CC1NC(=O)N(Cc2ccco2)C1=O)NCCc1nc(c2ccccc2)cs1
STB_C010_075,4803,0.4309,O=C(CCC1NC(=O)N(Cc2ccco2)C1=O)N1CC[NH+](CCc2ccncc2)CC1
STB_C010_075,513,0.4308,O=C(C=Cc1ccc(OCc2cnoc2)cc1)N1CCN(CC(=O)N2CCCC2)CC1
STB_C010_075,17861,0.4308,O=C(CCCN1C(=O)C(=Cc2ccc3c(c2)OCO3)SC1=S)NC1CCCCC1
STB_C010_075,5366,0.4308,O=C(Nc1nc2c(s1)CN(C(=O)CCC(=O)c1ccccc1)CC2)NC1CCCC1
STB_C010_075,14697,0.4308,O=C(CCn1cnc2cc(S(=O)(=O)N3CCCC3)ccc12)NCCC1=CCCCC1
STB_C010_075,3602,0.4307,O=C(C=Cc1csc(Nc2ccccc2)n1)N1CCN(CC(=O)N2CCCC2)CC1
STB_C010_075,4011,0.4307,O=C(COC(=O)CN1C(=O)C2CCCCC2C1=O)Nc1c[nH]n(c2ccccc2)c1=O
STB_C010_075,12880,0.4307,O=C(CCn1ccc2cc(S(=O)(=O)N3CCCC3)ccc12)NCCC1=CCCCC1
STB_C010_075,7526,0.4307,O=C1NCCCCN(C(=O)CC2CC2)CCOc2cc(NC(=O)C3CCCC3)ccc12
STB_C010_075,1438,0.4307,O=C1C=C(C(=O)NC2CCCCC2)C2(CCN(S(=O)(=O)c3cccs3)CC2)O1
STB_C010_075,2709,0.4307,O=C(COC(=O)c1csc(NCc2ccccc2)n1)c1ccn(CC2CCCO2)c1
STB_C010_075,18252,0.4306,O=C(c1ccc(C2SCCCS2)cc1)N1CCC(C(=O)N2CCCCCC2)CC1
STB_C010_075,8229,0.4306,O=C(NCC1(N2CCOCC2)CCCCC1)c1cccc(NC(=O)c2cccs2)c1
STB_C010_075,16469,0.4306,O=C(CCC(=O)N1CCCN(c2nc3cccnc3s2)CC1)NCC[NH+]1CCCC1
STB_C010_075,6109,0.4305,O=C(C[NH+]1CCCC1c1cccs1)N1CCN(S(=O)(=O)c2cccs2)CC1
STB_C010_075,8344,0.4305,O=C(CC1CC[NH2+]CC1Cc1cc(C[NH2+]Cc2ccccc2)on1)Nc1nccs1
STB_C010_075,4993,0.4305,O=C(COCC1CCN(C(=O)c2ccc(Cn3ccnc3)cc2)CC1)N1CCOCC1
STB_C010_075,762,0.4304,O=C(NCCN1CCCCC1)c1cc2n(n1)CC(C(=O)NCc1ccccc1)NC2=O
STB_C010_075,11622,0.4304,O=C(NCCc1ccc(n2cccn2)cc1)C1CCN(S(=O)(=O)c2cnoc2)CC1
STB_C010_075,4898,0.4304,O=C(NCCN1CC[NH2+]CC1)c1cc2n(n1)CC(C(=O)NCc1ccccc1)NC2=O
STB_C010_075,4342,0.4304,O=C(NCCN1CCOCC1)c1cc2n(n1)CC(C(=O)NCc1ccccc1)NC2=O
STB_C010_075,12998,0.4303,O=C(NCCN1CCOCC1)c1ccc(N2CCC([NH2+]Cc3ccsc3)CC2)cc1
STB_C010_075,16975,0.4303,O=C(Nc1cccc(C(=O)N2CCCC2)c1)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
STB_C010_075,1376,0.4303,O=C(CN1CCN(Cn2nc(C=Cc3ccco3)[nH]c2=S)CC1)Nc1ccccc1
STB_C010_075,13186,0.4303,O=C1CCCn2nncc2COC(CNC(=O)Nc2ccc3c(c2)OCCO3)CCN1
STB_C010_075,16063,0.4303,O=C(CSc1nnc(NC2CCCCC2)s1)OCc1nnc(c2ccccc2)o1
STB_C010_075,5528,0.4302,O=C(NC1CCS(=O)(=O)C1)C1CCN(S(=O)(=O)c2ccc3c(c2)CCC3)CC1
STB_C010_075,3552,0.4302,O=C(NCC[NH+]1CCCCCC1)c1ccc(N2C(=O)C=C(N3CCCCC3)C2=O)cc1
STB_C010_075,9010,0.4302,O=C(NCc1ccc2c(c1)OCO2)C(=O)NCc1ccc(C(=O)c2ccsc2)s1
STB_C010_075,316,0.4301,O=C(Nc1cccc(C(=O)N2CCC(C(=O)Nc3ccon3)CC2)c1)c1cccs1
STB_C010_075,9151,0.4301,O=C(Cc1ccccc1)Nc1cnn(c2ccc(C(=O)NCCCn3cccn3)cc2)c1
STB_C010_075,10702,0.4301,O=C(Cc1csc(COc2ccccc2)n1)N(Cc1cccs1)CC1CCCO1
STB_C010_075,1839,0.43,O=C(CCCc1cccs1)N1CCN(CCCc2nc(c3ccccc3)no2)CC1
STB_C010_075,2553,0.4299,O=C(Cc1csc(NC(=O)c2cccs2)n1)Nc1c[nH]n(c2ccccc2)c1=O
STB_C010_075,16659,0.4299,O=C(CN1C(=O)NC(c2ccco2)C1=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1
STB_C010_075,7950,0.4299,O=C(CCCn1nnnc1CN1CCCCC1)N1CCC(OCc2ccccn2)CC1
STB_C010_075,14194,0.4299,O=C(CCc1csc(NC(=O)c2ccsc2)n1)Nc1nc(c2ccco2)cs1
